@relation stat

@attribute author {Stoker, Hawthorne, Twain, Doyle, Dickens, Austen, Shelley, Melville}
@attribute lex_rich numeric
@attribute sents_pp_mean numeric
@attribute sents_pp_std numeric
@attribute words_sent_mean numeric
@attribute words_sent_std numeric
@attribute commas_sent_mean numeric
@attribute semis_sent_mean numeric
@attribute commas_word_mean numeric
@attribute semis_word_mean numeric


@data
Austen,3.0651085141903174,2.7948717948717947,1.8970893654455294,19.321100917431192,13.289908383545264,1.3302752293577982,0.13761467889908258,0.06885090218423552,0.007122507122507123
Austen,3.239280774550484,1.9242424242424243,1.2469430020339325,21.007874015748033,14.649982431524297,1.3700787401574803,0.18110236220472442,0.06521739130434782,0.008620689655172414
Austen,2.8602693602693603,2.9411764705882355,2.0137932668969047,19.420000000000002,13.712899037038078,1.21,0.20999999999999999,0.06230690010298661,0.010813594232749742
Austen,2.9074380165289258,2.5483870967741935,1.9483443703924515,25.088607594936708,20.837642346665259,1.620253164556962,0.22784810126582278,0.06458123107971746,0.009081735620585268
Austen,3.5825734549138804,2.7413793103448274,1.8805753414166499,25.169811320754718,20.266528326397001,1.6855345911949686,0.2389937106918239,0.06696651674162919,0.009495252373813094
Austen,4.180046765393609,3.0277777777777777,2.4265443090845502,27.655963302752294,20.400710237648298,1.7522935779816513,0.26605504587155965,0.0633604246143639,0.00962016918228562
Austen,2.9924357034795763,3.8095238095238093,3.2457891786575179,27.9375,20.078809570041745,1.875,0.1875,0.06711409395973154,0.006711409395973154
Austen,3.012259194395797,3.0,2.2656860623955239,21.777777777777779,17.310740261325101,1.4888888888888889,0.16666666666666666,0.06836734693877551,0.007653061224489796
Austen,2.9942028985507245,2.774193548387097,1.6005982232329394,26.895348837209301,20.51546726183286,1.5,0.32558139534883723,0.055771725032425425,0.012105490704712495
Austen,3.1598746081504703,3.4193548387096775,2.9377871148457992,21.59433962264151,16.132574746770217,1.2924528301886793,0.27358490566037735,0.059851463521188294,0.012669287898645697
Austen,2.714535901926445,3.7000000000000002,2.3473389188611002,23.689189189189189,14.987315064950741,1.5540540540540539,0.16216216216216217,0.06560182544209926,0.0068454078722190535
Austen,3.385049365303244,3.9655172413793105,4.2708535739009763,23.626086956521739,15.809441796138218,1.4347826086956521,0.30434782608695654,0.06072874493927125,0.012881854987118146
Austen,3.193798449612403,2.9761904761904763,2.2518573840286895,22.32,17.07939108984861,1.3839999999999999,0.14399999999999999,0.06200716845878136,0.0064516129032258064
Austen,3.0074074074074075,2.7000000000000002,1.69607389776114,22.62962962962963,16.03271689308886,1.3703703703703705,0.20987654320987653,0.060556464811783964,0.009274413529732678
Austen,2.909090909090909,2.2000000000000002,1.5143755588800731,25.606060606060606,18.091416672235702,1.606060606060606,0.21212121212121213,0.06272189349112427,0.008284023668639054
Austen,3.1192368839427664,2.4390243902439024,1.7813228913668502,22.050000000000001,17.171706379972846,1.26,0.14999999999999999,0.05714285714285714,0.006802721088435374
Austen,3.02370990237099,3.3870967741935485,2.5612171924231242,23.228571428571428,16.873341692265516,1.4476190476190476,0.11428571428571428,0.062320623206232065,0.004920049200492005
Austen,3.2054794520547945,7.7142857142857144,6.3293936905359196,31.694444444444443,18.935298378725328,2.2129629629629628,0.31481481481481483,0.06982179374817411,0.00993280747881975
Austen,2.6310861423220975,3.6000000000000001,3.2771939216347881,22.263888888888889,18.016191063376819,1.4305555555555556,0.31944444444444442,0.06425452276980662,0.014348097317529632
Austen,2.998233215547703,3.7307692307692308,4.9965964747376734,19.938144329896907,16.804401996304296,1.1752577319587629,0.22680412371134021,0.05894519131334023,0.011375387797311272
Austen,3.171171171171171,3.1428571428571428,2.3316806586403618,18.072727272727274,12.545704872337845,0.89090909090909087,0.18181818181818182,0.04929577464788732,0.01006036217303823
Austen,2.941469489414695,2.8292682926829267,2.3571628152877215,23.03448275862069,17.679098819716149,1.4310344827586208,0.20689655172413793,0.06212574850299401,0.008982035928143712
Austen,4.366405570060922,2.9090909090909092,2.7120788891229632,25.4375,16.648027151458948,1.6517857142857142,0.36160714285714285,0.06493506493506493,0.014215514215514216
Austen,3.177027027027027,4.0,2.4037008503093262,36.680555555555557,20.89512595272512,2.5,0.52777777777777779,0.0681560015145778,0.014388489208633094
Austen,3.4017563117453347,5.2413793103448274,5.6790915520110854,23.236842105263158,19.401145124269444,1.513157894736842,0.31578947368421051,0.06511891279728199,0.013590033975084938
Austen,4.210266535044423,3.0273972602739727,2.4549229418463332,21.932126696832579,16.174666228514816,1.3755656108597285,0.22624434389140272,0.0627192077573757,0.010315659170621003
Austen,3.195020746887967,2.8823529411764706,2.4942841231899049,26.581632653061224,18.934863358251842,1.7346938775510203,0.2857142857142857,0.06525911708253358,0.010748560460652591
Austen,3.713841368584759,2.9298245614035086,3.2973122979593446,16.640718562874252,13.66591176591767,1.1916167664670658,0.15568862275449102,0.0716084922634041,0.009355883411299028
Austen,3.0463215258855585,3.6666666666666665,2.3033791601808753,28.477272727272727,15.570935390194768,1.75,0.27272727272727271,0.061452513966480445,0.009577015163607342
Austen,3.343167701863354,3.3142857142857145,2.3757276006842742,21.474137931034484,15.715938103203818,1.5086206896551724,0.37068965517241381,0.0702529104777198,0.017262143717382578
Austen,3.63953488372093,3.2075471698113209,3.7535316228854945,20.958823529411763,14.965983343551015,1.3058823529411765,0.21764705882352942,0.06230704462531574,0.010384507437552624
Austen,3.766871165644172,2.8166666666666669,1.987390807622452,20.822485207100591,13.435507701479937,1.4319526627218935,0.20710059171597633,0.06876953680022733,0.009946007388462632
Austen,2.9679144385026737,2.4473684210526314,2.2559554915945039,20.655913978494624,13.852133583307831,1.4408602150537635,0.22580645161290322,0.06975533576262363,0.010931806350858927
Austen,3.4551920341394027,2.6666666666666665,2.0275875100994067,19.423611111111111,14.20953311704227,1.2916666666666667,0.2638888888888889,0.06649982123703968,0.013585984983911333
Austen,3.647281921618205,2.6400000000000001,2.1886982432487123,16.80808080808081,10.661150815964602,1.101010101010101,0.13636363636363635,0.0655048076923077,0.00811298076923077
Austen,2.768352365415987,3.1923076923076925,2.2191341133464086,23.3855421686747,17.011570354052338,1.5903614457831325,0.21686746987951808,0.06800618238021638,0.00927357032457496
Austen,3.316753926701571,3.0,2.303116980547657,21.079710144927535,16.211492431991129,1.463768115942029,0.21014492753623187,0.06943966998968717,0.009969061533172912
Austen,3.616991643454039,3.6734693877551021,3.6162205724561005,16.727777777777778,14.142461893003698,1.038888888888889,0.18888888888888888,0.06210561275323813,0.011291929591497841
Austen,2.9033391915641475,3.1724137931034484,2.960300142253069,20.380434782608695,16.027722173529018,1.25,0.18478260869565216,0.06133333333333333,0.009066666666666667
Stoker,3.7859531772575252,6.4642857142857144,4.4035873594891992,28.143646408839778,15.988301177705104,1.8950276243093922,0.17127071823204421,0.06733411857086768,0.006085590891244602
Stoker,4.27739984882842,4.6833333333333336,3.5236896697763962,22.82562277580071,12.983216035848073,1.4483985765124556,0.19572953736654805,0.06345494231368881,0.008574992204552542
Stoker,4.102889358703313,5.8666666666666663,5.57215298505783,24.931818181818183,15.201272465586651,1.6136363636363635,0.16287878787878787,0.06472196900638104,0.006532968702522029
Stoker,4.3318745441283735,4.0238095238095237,3.4674547769777035,20.106508875739646,13.332587394373956,1.2514792899408285,0.10946745562130178,0.06224249558563861,0.00544437904649794
Stoker,4.07185628742515,5.615384615384615,9.4668527914586225,21.342465753424658,14.84921397124762,1.547945205479452,0.13698630136986301,0.07252888318356868,0.006418485237483954
Stoker,3.295774647887324,5.5555555555555554,4.4583116994975285,21.493333333333332,15.351762837609959,1.1399999999999999,0.14000000000000001,0.05303970223325062,0.006513647642679901
Stoker,2.953846153846154,4.0,3.706633301903846,19.293478260869566,13.120294637696297,1.1086956521739131,0.11956521739130435,0.05746478873239436,0.006197183098591549
Stoker,2.824593128390597,7.083333333333333,7.0410502688795589,21.247058823529411,13.225559819000159,1.2705882352941176,0.29411764705882354,0.059800664451827246,0.013842746400885935
Stoker,2.8666666666666667,5.166666666666667,4.8904669170404027,34.053763440860216,17.011296431096028,2.3763440860215055,0.10752688172043011,0.06978212819703189,0.0031575623618566467
Stoker,2.978978978978979,4.0,4.3895663433791308,14.591463414634147,11.654484128327686,0.8597560975609756,0.12195121951219512,0.058921855411617215,0.008357709987463435
Stoker,3.8431793770139633,8.5,10.012492197250394,21.887700534759357,13.013083032340079,1.4171122994652405,0.16042780748663102,0.06474468604935256,0.007329587099926704
Stoker,2.6531440162271807,4.666666666666667,3.8873012632301998,17.666666666666668,9.9418946806566915,0.8571428571428571,0.095238095238095233,0.04851752021563342,0.005390835579514825
Stoker,3.2540415704387993,4.6428571428571432,5.3265794821434742,24.907692307692308,19.187113525587609,1.8769230769230769,0.13846153846153847,0.0753551575046325,0.005558987029030266
Stoker,2.4210526315789473,5.2000000000000002,3.4292856398964497,20.153846153846153,14.373298715894393,1.1153846153846154,0.15384615384615385,0.05534351145038168,0.007633587786259542
Stoker,3.890125173852573,4.9500000000000002,3.8009867139994067,16.085858585858585,11.593175544790354,0.81313131313131315,0.12626262626262627,0.05054945054945055,0.007849293563579277
Stoker,3.164772727272727,3.7435897435897436,3.3028189103804344,17.636986301369863,11.364376048530557,1.2054794520547945,0.13013698630136986,0.0683495145631068,0.007378640776699029
Stoker,2.4642857142857144,4.3125,3.6864405257646569,15.971014492753623,12.142834726812705,0.85507246376811596,0.13043478260869565,0.05353901996370236,0.008166969147005444
Stoker,2.989010989010989,2.7749999999999999,2.1152718501412529,22.693693693693692,14.27704816741349,1.3963963963963963,0.11711711711711711,0.06153235410877332,0.005160778086542279
Stoker,2.927360774818402,7.1111111111111107,5.0430247635156524,21.453125,12.967422748348069,1.40625,0.140625,0.06554989075018208,0.0065549890750182084
Stoker,4.026371308016878,4.5098039215686274,3.2801993544128538,18.834782608695651,11.008637268888389,1.0956521739130434,0.086956521739130432,0.05817174515235457,0.0046168051708217915
Stoker,3.1885098743267504,3.25,3.6142080737002402,19.740384615384617,12.725651859008499,1.4807692307692308,0.15384615384615385,0.07501217730150998,0.007793472966390648
Stoker,4.200224971878515,3.2388059701492535,2.6093377225671874,19.599078341013826,13.051849775441143,1.1981566820276497,0.14285714285714285,0.06113331765812368,0.0072889724900070535
Stoker,2.6335697399527187,4.0666666666666664,3.2957885584822066,21.065573770491802,15.323686639049072,1.4754098360655739,0.22950819672131148,0.07003891050583658,0.010894941634241245
Stoker,3.0420841683366735,5.25,7.2672209268743169,20.726190476190474,17.111226606053666,1.2976190476190477,0.32142857142857145,0.06260769672601953,0.015508328546812177
Stoker,4.3630041724617525,3.48,3.3120386471175114,20.488505747126435,14.742127650114337,1.2011494252873562,0.21839080459770116,0.05862552594670407,0.010659186535764377
Stoker,3.203735144312394,4.2142857142857144,4.2203346419206991,18.067796610169491,16.384019091350915,0.88135593220338981,0.16101694915254236,0.04878048780487805,0.008911819887429643
Stoker,4.13768115942029,4.125,4.230258772901994,19.7012987012987,14.640332952591125,1.1731601731601731,0.18181818181818182,0.05954735223027906,0.00922874093605801
Stoker,3.5557851239669422,2.8250000000000002,2.2681214694103131,17.43362831858407,13.439392702642303,0.95575221238938057,0.20353982300884957,0.05482233502538071,0.011675126903553299
Stoker,4.17433628318584,4.166666666666667,3.2821063697299984,21.399999999999999,14.216328639982972,1.264,0.23599999999999999,0.059065420560747664,0.01102803738317757
Stoker,2.775757575757576,3.0,2.2253945610567474,16.666666666666668,12.080418367610783,0.95238095238095233,0.17460317460317459,0.05714285714285714,0.010476190476190476
Stoker,3.109979633401222,4.5,3.4520525295346629,21.197530864197532,11.949915804328031,1.1111111111111112,0.14814814814814814,0.052417006406523005,0.006988934187536401
Stoker,3.2649006622516556,3.8275862068965516,3.5532303468450768,20.234234234234233,12.325140903351841,1.2252252252252251,0.16216216216216217,0.060552092609082814,0.008014247551202136
Stoker,3.7212336892052194,5.1034482758620694,8.05731549196007,24.20945945945946,19.404044360536123,1.5135135135135136,0.46621621621621623,0.0625174434831147,0.019257605358638012
Stoker,3.190332326283988,4.75,3.8864079387870061,21.192982456140349,14.963626772700351,1.4473684210526316,0.21052631578947367,0.06829470198675497,0.009933774834437087
Stoker,3.3450413223140494,5.4230769230769234,3.3646702538524882,25.730496453900709,16.559319303096441,1.5602836879432624,0.13475177304964539,0.06063947078280044,0.005237045203969129
Stoker,3.2259786476868326,10.5,7.6321687612368736,24.166666666666668,14.901129178476738,1.3571428571428572,0.15476190476190477,0.0561576354679803,0.0064039408866995075
Stoker,3.5718717683557393,3.9333333333333331,3.6902273341594785,22.129943502824858,12.606161908999265,1.2598870056497176,0.14689265536723164,0.05693132499361756,0.006637732958897115
Stoker,3.38351822503962,3.3777777777777778,2.5323584868996805,15.980263157894736,9.690249029129097,0.75,0.13815789473684212,0.04693289419514203,0.008645533141210375
Stoker,4.875283446712018,5.7462686567164178,4.8325491050993685,19.072727272727274,11.805343676286201,1.0155844155844156,0.25194805194805192,0.05324799128421626,0.01320985973035544
Stoker,4.622549019607843,4.5555555555555554,4.3416688247057165,22.142857142857142,13.067386705881752,1.1428571428571428,0.25783972125435539,0.05161290322580645,0.011644374508261212
Stoker,3.8855721393034828,5.7027027027027026,4.6896370219986965,21.037914691943129,12.466390205308684,1.2938388625592416,0.23222748815165878,0.06150033791394458,0.01103852218968236
Stoker,3.359531772575251,3.4444444444444446,4.1875771597829452,14.941935483870967,9.2340454977167052,0.80645161290322576,0.1032258064516129,0.05397236614853195,0.0069084628670120895
Stoker,3.6299435028248586,7.7999999999999998,8.092795149596542,24.837606837606838,13.992645971413722,1.4529914529914529,0.31623931623931623,0.05849965588437715,0.012732278045423262
Stoker,2.9694072657743784,4.5789473684210522,3.617440058408333,19.977011494252874,11.94621761089109,0.82758620689655171,0.19540229885057472,0.04142692750287687,0.009781357882623706
Stoker,3.358267716535433,3.6666666666666665,2.7816135133001025,16.280991735537189,9.73807653254228,0.84297520661157022,0.20661157024793389,0.05177664974619289,0.012690355329949238
Stoker,3.793150684931507,5.6206896551724137,5.9793540944189534,19.417177914110429,15.301395722424674,1.1349693251533743,0.25766871165644173,0.05845181674565561,0.013270142180094787
Stoker,3.10546875,5.2941176470588234,4.636995805886202,20.100000000000001,13.545027788003157,1.0888888888888888,0.22222222222222221,0.054173576561636266,0.01105583195135434
Stoker,3.969521044992743,6.04,5.436763743257564,20.821192052980134,12.660668664385021,1.3841059602649006,0.27814569536423839,0.06647582697201018,0.013358778625954198
Stoker,2.8757894736842107,4.2857142857142856,2.8139593719417442,25.583333333333332,16.708572317492866,1.6000000000000001,0.25,0.06254071661237785,0.009771986970684038
Stoker,3.394805194805195,5.4000000000000004,4.4271887242357311,21.807407407407407,12.952046196870629,1.2370370370370369,0.19259259259259259,0.05672554347826087,0.008831521739130434
Shelley,2.3350970017636685,7.4285714285714288,9.6489398804390181,28.46153846153846,19.117512650468637,1.6538461538461537,0.23076923076923078,0.05810810810810811,0.008108108108108109
Shelley,2.579044117647059,2.8571428571428572,2.641891715558133,26.133333333333333,13.185176862252888,1.5666666666666667,0.16666666666666666,0.05994897959183673,0.006377551020408163
Shelley,2.474330357142857,6.6923076923076925,4.0073896238864943,28.091954022988507,17.529372515281178,1.3793103448275863,0.2413793103448276,0.049099836333878884,0.008592471358428805
Shelley,2.871443624868282,6.2105263157894735,4.136855497500755,25.466101694915253,14.971544876520197,1.1186440677966101,0.23728813559322035,0.043926788685524125,0.009317803660565723
Shelley,2.8183831672203765,6.1428571428571432,3.2919196062294027,32.581395348837212,15.909237565435582,1.6511627906976745,0.29069767441860467,0.05067808708065667,0.008922198429693077
Shelley,3.071055381400209,4.4324324324324325,3.507062685192134,20.701219512195124,12.62893497143722,1.3719512195121952,0.35365853658536583,0.0662739322533137,0.017083946980854196
Shelley,3.388235294117647,4.8787878787878789,2.4833698483088336,22.335403726708076,15.887783540531814,1.4223602484472049,0.2236024844720497,0.06368186874304783,0.010011123470522803
Shelley,2.600231749710313,6.0625,4.1150448053453808,25.793814432989691,15.072975847987633,1.4226804123711341,0.21649484536082475,0.05515587529976019,0.008393285371702638
Shelley,2.6405228758169934,7.615384615384615,5.0617488850344934,19.01010101010101,11.289124962282923,1.404040404040404,0.25252525252525254,0.07385759829968119,0.013283740701381509
Shelley,3.3321956769055747,5.8947368421052628,2.9180876369745499,29.589285714285715,14.125428926122519,2.125,0.29464285714285715,0.07181653590826795,0.009957754978877489
Shelley,2.852861035422343,4.5499999999999998,2.7654113618049663,26.175824175824175,15.444756858902775,1.7472527472527473,0.2087912087912088,0.06675062972292191,0.00797649034424853
Shelley,2.903992395437262,4.1842105263157894,3.2835736561981781,21.949685534591193,14.022353556809946,1.2452830188679245,0.31446540880503143,0.05673352435530086,0.014326647564469915
Shelley,3.1012416427889207,3.9736842105263159,2.3784873798417521,24.231788079470199,13.55364309599573,1.2980132450331126,0.35099337748344372,0.05356654823722329,0.01448483192128997
Shelley,2.990867579908676,4.0,2.8123105996832765,24.829545454545453,12.375031304743777,1.1477272727272727,0.40909090909090912,0.04622425629290618,0.016475972540045767
Shelley,2.7405812701829926,6.0,3.6817870057290869,26.148148148148149,19.226146748448244,1.3611111111111112,0.21296296296296297,0.052053824362606235,0.008144475920679886
Shelley,2.7615546218487395,4.7727272727272725,2.3918767485314305,27.733333333333334,13.677417374334459,1.4476190476190476,0.25714285714285712,0.0521978021978022,0.009271978021978022
Shelley,3.248181818181818,4.2571428571428571,3.8421932512032546,26.798657718120804,15.779512613908819,1.4832214765100671,0.34228187919463088,0.05534685699974956,0.012772351615326822
Shelley,3.424706943192065,3.9189189189189189,3.4357294231504225,29.23448275862069,17.36187412142835,1.6689655172413793,0.3724137931034483,0.05708893606982779,0.012738853503184714
Shelley,2.760752688172043,4.1904761904761907,2.4027572974367364,25.977272727272727,18.390324328994851,1.3863636363636365,0.25,0.05336832895888014,0.009623797025371828
Shelley,2.9440715883668904,4.7391304347826084,4.6738624870875434,27.100917431192659,14.564595097392184,1.5779816513761469,0.38532110091743121,0.05822613405551794,0.014218009478672985
Shelley,3.1410658307210033,5.7619047619047619,3.4901870860587985,27.991735537190081,15.307047946048298,1.8264462809917354,0.31404958677685951,0.065249483318571,0.011219368172423975
Shelley,3.136842105263158,5.8965517241379306,3.7814869141393803,19.71345029239766,12.538352640035761,1.0175438596491229,0.26900584795321636,0.05161673094037378,0.013645802432512608
Hawthorne,3.669579464773348,3.7692307692307692,2.3302922661431675,22.241982507288629,15.335025882279743,1.489795918367347,0.15743440233236153,0.06698125573469656,0.007078254030672434
Hawthorne,3.6623989218328843,3.4729729729729728,2.1511968571445195,24.276264591439688,16.477951925691496,1.9416342412451362,0.17509727626459143,0.07998076614842121,0.007212694342041994
Hawthorne,4.897180762852405,3.9852941176470589,2.4524456404530475,24.697416974169741,18.977087387860706,1.6789667896678966,0.2140221402214022,0.06798147318093531,0.008665770207679665
Hawthorne,2.895104895104895,3.5945945945945947,2.6453371466469524,24.94736842105263,15.783933865255587,2.0375939849624061,0.12030075187969924,0.08167570825798674,0.004822182037371911
Hawthorne,3.33022113022113,4.0483870967741939,2.9698887746895593,30.402390438247011,19.126581757961151,2.2191235059760954,0.1752988047808765,0.07299174420128424,0.0057659546586292755
Hawthorne,3.0375366568914957,8.3913043478260878,4.8788730918627961,30.155440414507773,19.091996639609597,2.0984455958549222,0.21243523316062177,0.06958762886597938,0.0070446735395189005
Hawthorne,4.063979848866499,3.8235294117647061,2.857435312104271,23.676923076923078,16.852093555377948,1.7897435897435898,0.13076923076923078,0.07559021009313407,0.005523066926575698
Hawthorne,3.343710292249047,4.0,2.8337789310923727,22.632575757575758,16.287585885315647,1.5795454545454546,0.10984848484848485,0.0697907949790795,0.004853556485355648
Hawthorne,3.6055312954876273,3.3103448275862069,2.2376627010907071,29.104166666666668,19.087779231021678,2.1458333333333335,0.15104166666666666,0.0737294201861131,0.0051896921975662135
Hawthorne,4.170882808466701,4.5333333333333332,3.0998207833500455,26.80294117647059,17.864506138843442,1.723529411764706,0.30588235294117649,0.06430374190716559,0.011412268188302425
Hawthorne,4.387527839643653,4.0185185185185182,2.893099969728361,25.573732718894011,18.261801976049128,1.7235023041474655,0.14976958525345621,0.06739345887016848,0.005856383457969187
Melville,2.56241610738255,8.2727272727272734,3.1069104528427385,23.802197802197803,18.377733648923211,1.5604395604395604,0.21978021978021978,0.06555863342566944,0.009233610341643583
Melville,2.3806451612903228,5.083333333333333,3.5463204718255361,27.655737704918032,19.900477995661099,2.1639344262295084,0.19672131147540983,0.07824540604623592,0.007113218731475993
Melville,3.772307692307692,3.5675675675675675,3.5491951165249214,26.359848484848484,16.164262675910429,1.8484848484848484,0.19318181818181818,0.07012501796235092,0.00732863917229487
Melville,2.56838905775076,7.8571428571428568,4.4858052766021661,34.836363636363636,25.344006740962453,2.6545454545454548,0.43636363636363634,0.07620041753653445,0.012526096033402923
Melville,3.061482820976492,8.6666666666666661,6.5574385243020021,25.141025641025642,19.191828094653392,1.8461538461538463,0.40384615384615385,0.07343192248852626,0.01606323304436512
