@relation sensef

@attribute author {Stoker, Hawthorne, Twain, Doyle, Dickens, Austen, Shelley, Melville}
@attribute sfreq_pos numeric
@attribute sfreq_neg numeric
@attribute sfreq_obj numeric


@data
Stoker,0.02704752272581221,0.0422537685648956,0.9306987087092881
Stoker,0.0377044204412685,0.0512891273023285,0.9110064522564049
Stoker,0.030376407442970897,0.03164370786573472,0.9379798846912907
Stoker,0.019390698055229586,0.072783769507731,0.9078255324370413
Stoker,0.030634170934353423,0.04802966953067576,0.9213361595349703
Stoker,0.029423425656252656,0.06638141951730385,0.904195154826443
Stoker,0.02563756393816582,0.042089759913019734,0.9322726761488148
Stoker,0.03166860532931962,0.05366355589569878,0.9146678387749745
Stoker,0.026352743137478443,0.04920672962329265,0.9244405272392223
Stoker,0.03367585733178731,0.06628362863552789,0.9000405140326913
Stoker,0.035116196163575635,0.04540643700943346,0.9194773668269958
Stoker,0.04614538840465782,0.04533900351934615,0.9085156080759947
Stoker,0.02356040849322861,0.0504658973925395,0.925973694114229
Stoker,0.033473928925889504,0.04968439533609915,0.9168416757380118
Stoker,0.03372220491171807,0.05325346076267057,0.9130243343256088
Stoker,0.039429053199437576,0.05042266092141382,0.9101482858791483
Stoker,0.02692730109635425,0.03392822294234834,0.9391444759612947
Stoker,0.03971748015850645,0.05819087656731038,0.9020916432741836
Stoker,0.030074223878742527,0.04930284826699004,0.9206229278542679
Stoker,0.02389397734437498,0.042133385472723314,0.933972637182902
Stoker,0.02518698600987311,0.05575040693000941,0.9190626070601158
Stoker,0.027723306685853003,0.036169503247926546,0.9361071900662208
Stoker,0.0331123229635542,0.028160980210826327,0.9387266968256173
Stoker,0.04479018252900366,0.037191519427067596,0.9180182980439296
Stoker,0.029813110117430805,0.02986908941295367,0.9403178004696154
Stoker,0.026576043707311238,0.04992874722584299,0.9234952090668458
Stoker,0.0293193220303338,0.0653660217231904,0.9053146562464798
Stoker,0.042517351685734284,0.07463288516942798,0.8828497631448343
Stoker,0.024628335045116877,0.03978913458402621,0.9355825303708573
Stoker,0.03205442492700771,0.04540182664899977,0.9225437484239956
Shelley,0.049000111285092025,0.05358152994666153,0.897418358768247
Shelley,0.027174378927415366,0.07659275036704187,0.8962328707055438
Shelley,0.04588423806838911,0.0625007390755188,0.891615022856089
Shelley,0.029917764596695498,0.0640776763848099,0.9060045590184885
Shelley,0.0386565216244372,0.06178311987016325,0.8995603585053974
Shelley,0.035885315775909504,0.058377348038452584,0.9057373361856375
Shelley,0.041751262720430206,0.08687568314476983,0.8713730541348004
Shelley,0.03354429109019604,0.05500327234055544,0.9114524365692513
Shelley,0.04555244625147324,0.06232564516625776,0.8921219085822679
Shelley,0.02987735021985874,0.039682757093975465,0.930439892686164
Shelley,0.03467414650328175,0.06342618712652254,0.9018996663701978
Shelley,0.04530829610156701,0.061983377048977384,0.8927083268494583
Shelley,0.036653712685216965,0.0729262549141365,0.8904200324006437
Shelley,0.04615762418212591,0.09081553633253998,0.8630268394853357
Shelley,0.03804895710106268,0.05108709572661544,0.9108639471723217
Shelley,0.034192577515044155,0.041872887356826254,0.9239345351281291
Shelley,0.03286983304264208,0.051379326712282326,0.9157508402450788
Shelley,0.033223934230231754,0.055776172931112436,0.9109998928386572
Shelley,0.033467806472975634,0.04581684214907899,0.9207153513779474
Shelley,0.027741988660965142,0.053136100121836755,0.9191219112172013
Shelley,0.027021218004943164,0.061751547085861745,0.9112272349091962
Shelley,0.026728921836549874,0.08521728374844871,0.8880537944150048
Hawthorne,0.03141280488265894,0.062289355153851714,0.9062978399634927
Hawthorne,0.024570339866954016,0.036433046084292126,0.9389966140487547
Hawthorne,0.03302632583530852,0.0516751770044018,0.9152984971602917
Hawthorne,0.029291057827510424,0.0739330036489804,0.8967759385235098
Hawthorne,0.036023116999136504,0.039547702076110365,0.924429180924755
Hawthorne,0.03333340435090493,0.05010123369358785,0.9165653619555081
Hawthorne,0.03324927351914485,0.051327555464276975,0.9154231710165738
Hawthorne,0.028197977770241123,0.04716893734089322,0.9246330848888699
Hawthorne,0.03616307651869616,0.03981209512180468,0.9240248283594996
Hawthorne,0.036052993750074355,0.06220431809538644,0.9017426881545411
Hawthorne,0.02934239507813556,0.05135652792098108,0.9193010770008859
Melville,0.028136313836170063,0.0273585299815966,0.9445051561822352
Melville,0.028459353701226747,0.03144971551654078,0.9400909307822305
Melville,0.03255824756862235,0.03745547600594499,0.9299862764254284
Melville,0.029984743969936407,0.060139600339952394,0.9098756556901103
Melville,0.03492657045797655,0.08884606249482709,0.876227367047195
Melville,0.023182973755422623,0.03164120439576024,0.9451758218488178
Melville,0.039742654479593346,0.05669266216318002,0.9035646833572283
Melville,0.020361033736346013,0.03736869720269452,0.9422702690609599
Melville,0.016573130681586563,0.020905571227262405,0.9625212980911497
Melville,0.027019988989908122,0.04912266767351583,0.9238573433365754
Melville,0.02394983935080441,0.028708847533525844,0.9473413131156704
Melville,0.026400170498259597,0.036572791672297135,0.9370270378294455
Melville,0.02398418477639968,0.07211567580811003,0.9039001394154904
Melville,0.027493148444033798,0.059429749427737266,0.9130771021282277
Melville,0.02043739085931389,0.01852951841798504,0.9610330907226985
Melville,0.022127428538834572,0.04152318518799869,0.936349386273167
Melville,0.033413130846801364,0.08241350174343459,0.884173367409765
Melville,0.029505801928994706,0.0998504530108446,0.8706437450601622
Melville,0.0346027388996139,0.05294652911840413,0.9124507319819818
Melville,0.03259237633164597,0.049563181593947875,0.9178444420744089
Melville,0.023153750853326667,0.05050757251860612,0.9263386766280689
Melville,0.022739011818495507,0.04354903663667252,0.9337119515448336
Melville,0.021817235852130763,0.03528834700691299,0.942894417140957
Melville,0.033024675344158046,0.035373689140128894,0.9316016355157135
Melville,0.027733277169954804,0.02994449096833965,0.9423222318617054
Melville,0.022156954887218038,0.04762458849629903,0.930218456616487
Melville,0.0226326099126894,0.06515224757937224,0.9122151425079424
Melville,0.021134324942098045,0.048641050242941,0.9302246248149622
Melville,0.022853972785009457,0.05287819429235462,0.924267832922637
Melville,0.033557703159377804,0.049276468133197186,0.9171658287074265
Melville,0.031709001307265575,0.04118670356177354,0.9271042951309668
Melville,0.02573338452714493,0.03869657002508574,0.9355700454477744
Melville,0.02651107905371706,0.06531588922112443,0.908173031725162
Melville,0.015268581693181306,0.04021421740635123,0.9445172009004734
Melville,0.027193311771116183,0.0400410707063528,0.9327656175225312
Melville,0.02388970031375094,0.060780455479822595,0.915329844206428
Melville,0.02634107195555513,0.040157946687393815,0.9335009813570496
Melville,0.022383857506264114,0.027347486833258407,0.950268655660482
Melville,0.022531080427282586,0.05644834546283722,0.9210205741098845
Melville,0.023772059064009164,0.05450549307140828,0.9217224478645824
Melville,0.023469470180490677,0.04539958739211025,0.9311309424274055
Melville,0.018752057404054855,0.030137652077178397,0.9511102905187598
Twain,0.020328201333472417,0.022822567325579378,0.9568492313409532
Twain,0.03862632253669134,0.04694407750334684,0.9144295999599622
Twain,0.02768035369713348,0.05127158637285316,0.9210480599300087
Twain,0.02935576958730261,0.028621082335436282,0.942023148077265
Twain,0.027923562742102434,0.03196874965536155,0.9401076876025357
Twain,0.023783364819484547,0.03554236424550539,0.9406742709350104
Twain,0.023876266175208615,0.029409148532492043,0.9467145852922974
Twain,0.031044146124407226,0.049785574270981826,0.9191702796046111
Twain,0.03942392210572428,0.04150441588617105,0.919071662008104
Twain,0.02496267716428731,0.037730511725141094,0.9373068111105758
Twain,0.02201077546535748,0.04536667147529562,0.9326225530593486
Twain,0.025720673104027973,0.04642633043291172,0.9278529964630636
Twain,0.029578482269509553,0.04379273495475143,0.926628782775738
Twain,0.02827558960273657,0.040120046120675,0.9316043642765912
Twain,0.02504200634369806,0.04124405369588639,0.9337139399604168
Twain,0.026487824453626345,0.03659920797129455,0.9369129675750796
Twain,0.02145733712580207,0.026250877260751454,0.9522917856134436
Twain,0.027250458717889895,0.03984510865086674,0.9329044326312417
Twain,0.027552168202032965,0.04662706276467043,0.9258207690333048
Twain,0.028422747336296694,0.057164352541357814,0.9144129001223431
Twain,0.03761937895610016,0.03875376863567049,0.9236268524082283
Twain,0.02652128057700813,0.027667185970204542,0.9458115334527906
Twain,0.026299716573577353,0.040507738110202904,0.9331925453162165
Twain,0.026230015123049902,0.04379121441016441,0.9299787704667866
Twain,0.028498092724854634,0.059593235466222444,0.911908671808921
Twain,0.033136980104375595,0.049494425280028995,0.917368594615596
Twain,0.023871231280305254,0.03355724808679129,0.9425715206329026
Twain,0.0257919678722424,0.044921045510024606,0.9292869866177302
Twain,0.025512969333288466,0.040475318989284005,0.9340117116774262
Twain,0.034583395248712546,0.055985512879078804,0.9094310918722058
Twain,0.0226682787941865,0.03662221427416189,0.9407095069316439
Twain,0.02615193144447105,0.02674371571056548,0.947104352844965
Dickens,0.02941503991518114,0.04301150685937146,0.9275734532254535
Dickens,0.02933315168893103,0.03617530376860759,0.9344915445424596
Dickens,0.028678267489634597,0.0518596186514842,0.9194621138588825
Dickens,0.018836566900037884,0.04977534723739938,0.9313880858625648
Dickens,0.045748331507317386,0.03361718496182222,0.9206344835308625
Dickens,0.039016227497831346,0.07445534564356784,0.8865284268586028
Dickens,0.02547601993968916,0.05001212793886387,0.9245118521214483
Dickens,0.02433153767567467,0.030078639453639446,0.9455898228706905
Dickens,0.02967240179411237,0.04468955226824162,0.9256380459376471
Dickens,0.021893519222926927,0.041486640305234024,0.936619840471837
Dickens,0.02447896457306849,0.04652969957350369,0.9289913358534325
Dickens,0.031101365317677623,0.036344845380179715,0.9325537893021452
Dickens,0.051097978482879024,0.044542368265919216,0.904359653251201
Dickens,0.0351503875576842,0.03759882265890313,0.9272507897834131
Dickens,0.029351867347967686,0.05547565349692722,0.915172479155105
Dickens,0.02837714654814373,0.029652876428172624,0.9419699770236818
Dickens,0.029563276671961135,0.04181534379616506,0.9286213795318777
Dickens,0.022645460007009302,0.02881796552855954,0.948536574464434
Dickens,0.023290477542850952,0.03547097022176136,0.941238552235386
Dickens,0.020253330917157482,0.038434555784507246,0.9413121132983341
Dickens,0.03409684108654743,0.04464365137820875,0.9212595075352424
Dickens,0.038968211775229314,0.06800329040799243,0.8930284978167826
Dickens,0.0321600391192663,0.03993298413535587,0.9279069767453653
Dickens,0.021133806936668182,0.032077680368803874,0.9467885126945305
Dickens,0.03573163443229231,0.037051974014693304,0.9272163915530149
Dickens,0.030868017933108324,0.05258638119567665,0.9165456008712153
Dickens,0.02695732274195443,0.044232095794365246,0.9288105814636816
Dickens,0.03171009407773887,0.029634843122303956,0.938655062799958
Dickens,0.026835111949892465,0.034486608327541954,0.9386782797225657
Dickens,0.023920671009961238,0.054362622832701296,0.9217167061573407
Dickens,0.027394315950884218,0.03558240972134159,0.9370232743277783
Dickens,0.026019318259230144,0.05517343221490603,0.9188072495258645
Dickens,0.036174726414475555,0.04387759519665748,0.919947678388866
Dickens,0.030593052256192924,0.06266679011252471,0.906740157631287
Dickens,0.02569080413782091,0.031013833794443744,0.943295362067736
Dickens,0.02440811939820331,0.032427726380434264,0.9431641542213598
Dickens,0.03166636163633547,0.048105594504936566,0.9202280438587248
Dickens,0.026520085302510973,0.046653934233737725,0.926825980463752
Dickens,0.03731325683385244,0.06635103541390425,0.8963357077522572
Melville,0.03907303170793023,0.056702537367221674,0.904224430924843
Doyle,0.03353262453033173,0.044626252006295275,0.921841123463376
Doyle,0.038794580639561725,0.05855287725364454,0.9026525421067956
Doyle,0.042667793862703945,0.05517904896049921,0.9021531571767973
Doyle,0.02733264330567003,0.02532437878536006,0.9473429779089682
Doyle,0.026259339137957555,0.039845792094901994,0.9338948687671351
Doyle,0.026057013405146892,0.03371765571856371,0.9402253308762901
Doyle,0.03348689806289061,0.04225943330991611,0.9242536686271909
Doyle,0.02462218991253322,0.03208128835781003,0.9432965217296614
Doyle,0.019013159215808543,0.030400027946091576,0.9505868128381024
Doyle,0.023478905251872483,0.04925880041011627,0.9272622943380083
Doyle,0.03644858469254125,0.07771353315187464,0.8858378821555862
Doyle,0.024586339252230367,0.04191454394877985,0.9334991167989891
Doyle,0.021630316165022843,0.03178067439878832,0.9465890094361878
Doyle,0.027522319019983033,0.0388681499785778,0.9336095310014396
Doyle,0.031563292048056614,0.054227762382936515,0.9142089455690067
Hawthorne,0.03568716084617761,0.0626276817400988,0.9016851574137279
Hawthorne,0.03896451866846604,0.06396110285912919,0.8970743784724055
Hawthorne,0.028864960937329365,0.043621421828658684,0.9275136172340108
Hawthorne,0.040181391114313764,0.09052877780497813,0.8692898310807093
Hawthorne,0.030980223425013102,0.06142986794725677,0.9075899086277317
Hawthorne,0.03404042213295402,0.05042033449906858,0.9155392433679753
Hawthorne,0.034002755490818305,0.020465137324629363,0.9455321071845534
Hawthorne,0.023602867162077688,0.051305795994940784,0.9250913368429791
Hawthorne,0.0406718675781553,0.0522729011219133,0.9070552312999327
Hawthorne,0.02799930938013369,0.053196679958577596,0.9188040106612891
Hawthorne,0.027519956435437094,0.05698221274012664,0.9154978308244368
Hawthorne,0.03583056597534231,0.06341081820350113,0.9007586158211529
Hawthorne,0.032933281624312166,0.03859026363340428,0.928476454742282
Hawthorne,0.027929746909061796,0.09483452825670854,0.8772357248342294
Hawthorne,0.027512568096570607,0.0461724132340183,0.9263150186694131
Hawthorne,0.02828892265267555,0.03391967917255747,0.9377913981747672
Hawthorne,0.03419851997436467,0.06754061952801692,0.8982608604976154
Hawthorne,0.02653395178878658,0.0443737833772647,0.9290922648339489
Hawthorne,0.04962033383086012,0.06517756682230369,0.8852020993468346
Hawthorne,0.03456549521880968,0.06612655563771484,0.8993079491434764
Hawthorne,0.03292907887435178,0.05474213396545757,0.9123287871601938
Hawthorne,0.03977470653128549,0.0637477973111197,0.8964774961575951
Hawthorne,0.03207348719964822,0.049732194372497596,0.9181943184278519
Hawthorne,0.02633905890541087,0.0528472403901588,0.9208137007044317
Hawthorne,0.02885476080319482,0.0389596812873314,0.9321855579094763
